City of Milledgeville WPCP,211 Highview Road,Milledgeville,31061,33.047,-83.195,Baldwin,Operational,Minor,Sewage Treatment Facilities
Lower Poplar Street WRF,1101 Lower Poplar Street,Macon,31201,32.812,-83.604,Bibb,Operational,Minor,Sewage Treatment Facilities
Snapfinger AWT,4124 Flakes Mill Road,Decatur,30034,33.664,-84.218,Dekalb,Operational,Minor,Sewage Treatment Facilities
Pole Bridge Creek Advanced Wastewater Facility,4664 Flat Bridge Road,Lithonia,30038,33.638,-84.142,Dekalb,Operational,Minor,Sewage Treatment Facilities
Water Pollution Control - Joshua Street Plant,2726 Joshua Street,Albany,31701,31.539,-84.148,Dougherty,Operational,Minor,Sewage Treatment Facilities
City of Fayetteville Water & Wastewater,332 First Manassas Mile,Fayetteville,30214,33.433,-84.481,Fayette,Operational,Minor,Sewage Treatment Facilities
Rome Water Pollution Control Plant,212 Blacks Bluff Road,Rome,30161,34.23,-85.191,Floyd,Operational,Minor,Sewage Treatment Facilities
Rome - Coosa Water Pollution Control Plant,650 Ausburn SW Road,Rome,30165,34.219,-85.306,Floyd,Operational,Minor,Sewage Treatment Facilities
City of Calhoun WWTP,205 Kirby Road,Calhoun,30701,34.505,-84.958,Gordon,Operational,Minor,Sewage Treatment Facilities
Sandy Run Creek WWTP 2,250 Industrial Park Boulevard,Warner Robins,31088,32.579,-83.596,Houston,Operational,Minor,Sewage Treatment Facilities
Potato Creek WPCP,1150 County Line Road,Griffin,30224,33.187,-84.229,Lamar,Operational,Minor,Sewage Treatment Facilities
City of Dublin Water Pollution Control Plant,250 Riverview Drive,Dublin,31021,32.518,-82.891,Laurens,Operational,Minor,Sewage Treatment Facilities
Waycross WPCP #2,3450 Screven Ave,Blackshear,31516,31.242,-82.317,Pierce,Operational,Minor,Sewage Treatment Facilities
Quigg Branch WPCP,2440 Tatum Road,Conyers,30013,33.677,-83.961,Rockdale,Closed/Dismantled,Minor,Sewage Treatment Facilities
Long Cane Creek WPCP,1514 Old Hutchinson Mill Road,Lagrange,30240,32.97,-85.075,Troup,Operational,Minor,Sewage Treatment Facilities
South Columbus Water Resource Facility,3001 South Lumpkin Road,Columbus,31902,32.402,-84.956,Muscogee,Operational,Synthetic Minor,Sewage Treatment Facility With Proposed Anaerobic Digester Gas Fired Generators.
ATLANTA UTOY CREEK WPCP,800 SElig Drive SW,Atlanta,30336,33.745,-84.554,Fulton,Closed/Dismantled,Title V,Sewage Treatment Plant
Sutton R L WPCP,5175 S Atlanta Boulevard,Smyrna,30080,33.829,-84.46,Cobb,Closed/Dismantled,Title V,Sewage Treatment System
City of Savannah WQCP,1400 E President St,Savannah,31404,32.072,-81.067,Chatham,Closed/Dismantled,Synthetic Minor,Sewerage Systems
Clayton Cnty Wb Casey,8890 Roberts Road,Jonesboro,30260,33.518,-84.364,Clayton,Operational,Synthetic Minor,Sewerage Systems
Lockheed Ship Buildin,River Drive,Thunderbolt,31404,32.033,-81.05,Chatham,Planned,Minor,Shipbuilding Facility
International Paper Company,6792 Marbut Road,Lithonia,30058,33.727,-84.112,Dekalb,Operational,Synthetic Minor,Shipping Container Mfg
DRiV Automotive Inc,200 Mcintyre Drive,Hartwell,30643,34.355,-82.941,Hart,Operational,Minor,Shock Absorber Manufacturing Facility
Apco GraphicsInc,338 Grant Street,Atlanta,30312,33.663,-84.386,Fulton,Operational,Synthetic Minor,Sign Mfg
Atlanta Marble Manufacturing,224 Rio Circle,Decatur,30030,33.781,-84.271,Dekalb,Operational,Title V,Sink & Tub Mfg
JCL Investment Holdings LLC,189 Etowah Industrial Ct,Canton,30114,34.248,-84.471,Cherokee,Operational,Title V,Sink Manufacturing Facility
Frito-Lay Inc,1200 Highway 247 South,Kathleen,31047,32.456,-83.731,Houston,Operational,Synthetic Minor,Snack Food Manufacturing
PQ Corporation,2430 Doug Barnard Pkwy,Augusta,30906,33.458,-81.972,Richmond,Operational,Title V,Sodium Alumino Silicate
Kemira Chemicals Inc,2360 Doug Barnard Pkwy,Augusta,30906,33.359,-81.969,Richmond,Operational,Synthetic Minor,Sodium Chlorate Manufacturing
ERCO Worldwide Inc,5700 Hunt Road,Valdosta,31606,30.795,-83.242,Lowndes,Operational,Synthetic Minor,Sodium Chlorate Plant
Occidental Chemical Corporation - Augusta Silicate Plant,1620 Marvin Griffin Road,Augusta,30906,33.396,-81.988,Richmond,Operational,Title V,Sodium Silicate Furnace
VARN WOOD PRODUCTS LLC,11873 Brantley N Ave,Hoboken,31542,31.192,-82.14,Brantley,Operational,Title V,Softwood Lumber Facility
M&M Chemical & Equipm,Braswell Road,Rockmart,30153,34.001,-84.998,Polk,Closed/Dismantled,Synthetic Minor,Soil Decontamination
Marion Sand & Gravel Inc,Brown'S Siding,Morganville,30752,34.937,-85.453,Dade,Closed/Dismantled,Synthetic Minor,Soil Remediation
Hanwha Q CELLS USA Inc,300 Nexus Drive,Dalton,30721,34.644,-84.576,Whitfield,Operational,Synthetic Minor,Solar Module Manufacturing
Suniva Inc,5775 Peachtree Industrial Blvd,Norcross,30092,33.955,-84.222,Gwinnett,Closed/Dismantled,Synthetic Minor,Solar Panel Manufacturing
LG Hausys America Inc,310 Lg Drive SE,Adairsville,30103,34.369,-84.933,Gordon,Operational,Title V,Solid Acrylic Slab Countertop Manufacturing Facility
Starbucks Manufacturing Corp Ga - Soluble Plant,11 Valencia Way,Augusta,30906,33.341,-81.984,Richmond,Operational,Synthetic Minor,Soluble Coffee Manufacturing Facility
Southwire Company Carrollton Building Wire Plant,One Southwire Drive,Carrollton,30117,33.567,-85.072,Carroll,Closed/Dismantled,Title V,Southwire Company Carrollton Building Wire Plant Is An Insulated And Non-Insulated Wire Production Facility.
Southwire Company Carrollton Utility Products Plant,One Southwire Drive,Carrollton,30119,33.721,-85.028,Carroll,Closed/Dismantled,Title V,Southwire Company Carrollton Utility Products Plant Produces Insulated And Non-Insulated Wire And Cable.
Southwire Co-Corp Energy Mgmt,One Southwire Drive,Carrollton,30119,33.567,-85.072,Carroll,Closed/Dismantled,Title V,Southwire Company Corporate Energy Management Provides Emergency And Peaking Power To Co-Owned And Co-Located Wire Manufacturing Plants Located In Carrollton Georgia (Carroll County).
GreenView Floors International Inc,201 Princeton Blvd Ste C,Adairsville,30103,34.372,-84.909,Bartow,Planned,Minor,Spc Rigid Vinyl Flooring Manufacturer
Univar Solutions USA Inc,1 Alchemy Pl NW,Doraville,30360,33.922,-84.26,Gwinnett,Operational,Synthetic Minor,Special BlendsPetrochems
Premier Polymers LLC,234 Lowy Drive,Chatsworth,30705,34.78,-84.81,Murray,Operational,Synthetic Minor,Specialty Chemical Manufacturing
Lion Industries,3 Industrial Boulevard,Midway,31320,31.797,-81.408,Liberty,Operational,Minor,Specialty Chemicals
Geo Specialty Chemicals Inc,701 Wissahickon Ave,Cedartown,30125,34.014,-85.264,Polk,Operational,Synthetic Minor,Specialty Chemicals
Equinox Chemicals LLC,1909 West Oakridge Drive,Albany,31707,31.55,-84.215,Dougherty,Operational,Synthetic Minor,Specialty Chemicals Manufacturing
Pinova Inc,2801 Cook St,Brunswick,31520,31.165,-81.48,Glynn,Operational,Title V,Specialty Chemicals Manufacturing
Symrise Inc,209 Scm Road,Brunswick,31523,31.114,-81.544,Glynn,Operational,Title V,Specialty Chemicals Mfg
Solvay USA Inc,577 Bankhead Hwy,Winder,30680,33.994,-83.784,Barrow,Operational,Synthetic Minor,Specialty Chemicals Plant
Compass Chemical International LLC,5544 Oakdale Road,Smyrna,30082,33.819,-84.5,Cobb,Operational,Synthetic Minor,Specialty Chemicals Plant
Henkel US Operations Corporation,923 Mauldin Road NW,Calhoun,30703,34.522,-84.952,Gordon,Operational,Synthetic Minor,Specialty Chems Blending
Hyalus Inc,106 Industrial Blvd,Hawkinsville,31036,32.299,-83.473,Pulaski,Operational,Title V,Specialty Glass Fiber Manufacturing
Sam Dong Georgia Inc,770 Mills Road,Waynesboro,30830,33.104,-82.022,Burke,Closed/Dismantled,Synthetic Minor,Speciaty Wire Manufacturing Facility
Earthman Georgia LLC,8479 Us Highway 19 S,Baconton,31716,31.38,-84.161,Mitchell,Operational,Synthetic Minor,Spent Yeast Processing
T&W Industries Services,8163 Highway 1,Folkston,31537,30.884,-82.056,Charlton,Operational,Synthetic Minor,Spray Painting And Sand Blasting Of Steel Pilings
Galey & Lord Inc Brig,Brighton RoadNe,Shannon,30172,34.335,-85.074,Floyd,Closed/Dismantled,Synthetic Minor,Spun Woven Fabrics Mfg
Mercedes Benz Stadium,1 Abm Drive,Atlanta,30313,33.658,-84.561,Fulton,Operational,Synthetic Minor,Stadium That Holds Sporting Events And Other Entertainment.
Piolax Corp,139 Etowah Industrial Ct,Canton,30114,34.237,-84.491,Cherokee,Operational,Synthetic Minor,Stainless Steel Stampings And Metal Coating
Central State Hospital,620 Broad St,Milledgeville,31062,33.046,-83.219,Baldwin,Operational,Minor,State Hospital
Kennesaw State University,1000 Chastain Road NW,Kennesaw,30144,34.04,-84.583,Cobb,Operational,Minor,State University
Augusta University,1120 15Th Street,Augusta,30912,33.471,-81.974,Richmond,Operational,Synthetic Minor,State University
McCarthy Improvement Portable Batch Concrete Plant No 1,Lock And Dam Road,Augusta,30906,33.375,-81.97,Statewide,Operational,Synthetic Minor,Statewide Portable Concrete Batch Plant.
Ga Power Co Plt McIntosh,981 Old Augusta Road,Rincon,31326,32.356,-81.168,Effingham,Operational,Title V,Steam Electric Generating Plant
GA POWER CO - PLANT SCHERER,10986 Georgia Highway 87,Juliette,31046,33.061,-83.807,Monroe,Operational,Title V,Steam Electric Utility
Pilots Energy Inc,S Erwin,Cartersville,30120,34.157,-84.794,Bartow,Closed/Dismantled,Synthetic Minor,Steam Generating Plant
Lipton,1591 Murphy Avenue,Atlanta,30310,33.712,-84.426,Fulton,Closed/Dismantled,Synthetic Minor,Steam Plant
MOHAWK INDUSTRIES INC,2100 South Hamilton Street,Dalton,30720,34.734,-84.967,Whitfield,Operational,Title V,Steam Production / Carpet Manufacturing
Bull Moose Tube Co,195 N Industrial Boulevard,Trenton,30752,34.88,-85.501,Dade,Operational,Synthetic Minor,Steel Tube Manufacturing
Habersham Metal Produ,264 Stapleton Road,Cornelia,30531,34.503,-83.556,Habersham,Operational,Synthetic Minor,Steel Door & Frame Mfg.
Infra-Metals,1561 Pine Street NW,Atlanta,30318,33.798,-84.441,Fulton,Operational,Synthetic Minor,Steel Fab & Coating
Steel LLC,405 N Clarendon Ave,Scottdale,30079,33.787,-84.263,Dekalb,Operational,Synthetic Minor,Steel Fabrication
CARRY-ON TRAILER CORP,101 Joe Harvey St,Lavonia,30553,34.428,-83.107,Franklin,Operational,Title V,Steel Utility Trailer Mfg
Bekaert Corporation,301 Darlington Drive,Rome,30161,34.22,-85.176,Floyd,Operational,Synthetic Minor,Steel Wire Drawing
Hanson Aggregates LLC - Habersham Quarry,500 Habersham Mill Road,Demorest,30535,34.565,-83.545,Habersham,Operational,Synthetic Minor,Stone Quarry
Hanson Aggregates LLC - Gainesville Quarry,2955 Candler Road,Gainesville,30503,34.21,-83.781,Hall,Operational,Synthetic Minor,Stone Quarry & Processor
Johnson Controls Inc,4605 Fulton Industrial Blvd,Atlanta,30336,33.762,-84.537,Fulton,Closed/Dismantled,Synthetic Minor,Storage Battery Mfg.
C&D Technologies,1835 Industrial Blvd,Conyers,30207,33.676,-84.047,Rockdale,Closed/Dismantled,Synthetic Minor,Storage Battery Mfr
Precision Hose Inc,2200 Centre Park Cour,Stone Mountain,30087,33.815,-84.113,Gwinnett,Operational,Title V,Stripwound Metal Hose
Basf Corporation,1103 North Point Pkwy SE,Acworth,30102,34.086,-84.671,Bartow,Operational,Synthetic Minor,Stucco Mfg
Dow Reichhold Specialty Latex Llc,300 Hadgraft Ind Blvd,Chickamauga,30707,34.871,-85.293,Walker,Closed/Dismantled,Synthetic Minor,Styrene-Butadiene Latex
Trinseo,1468 Prosser Drive SE,Dalton,30721,34.63,-84.932,Whitfield,Operational,Title V,Styrene-Butadiene Latex Mfg. Plant
DART CONTAINER OF GEORGIA,2120 Lithonia Industrial Boulevard,Lithonia,30058,33.723,-84.118,Dekalb,Operational,Title V,Styrofoam Cup Manufacturer
Cellu Tissue - Thomaston LLC,1201 Barnesville Road,Thomaston,30286,32.9,-84.308,Upson,Closed/Dismantled,Synthetic Minor,Styrofoam Mfg
Imperial-Savannah LP,201 Oxnard Drive,Port Wentworth,31407,32.144,-81.147,Chatham,Operational,Title V,Sugar Refinery
FOX Factory Inc,2513 West Park Drive,Gainesville,30504,34.248,-83.85,Hall,Planned,Minor,Sulfuric Acid Anodizing Line
Chemtrade Solutions LLC - Augusta Plant,1580 Columbia Nitrogen Drive,Augusta,30901,33.439,-81.935,Richmond,Operational,Title V,Sulfuric Acid Manfacturing
Sulfco LLC,1 Kerr Mcgee Road,Savannah,31404,32.082,-81.027,Chatham,Operational,Title V,Sulfuric Acid Plant
North Columbus Water Resources Facility,5301 River Road,Columbus,31902,32.518,-84.989,Muscogee,Operational,Permit by Rule,Supplies Drinking Water And Provides Wastewater Treatment
Kelley Mfg Co,Vernon DriveS Ind Park,Tifton,31794,31.42,-83.494,Tift,Operational,Synthetic Minor,Surface Coat Farm Equip
MM Systems Corp,50 Mm Way,Pendergrass,30567,34.157,-83.66,Jackson,Operational,Synthetic Minor,Surface Coating Of Architectural Aluminum
Horton Components Division,117 Milledgeville Road,Eatonton,31024,33.298,-83.383,Putnam,Closed/Dismantled,Title V,Surface Coating Of Wood Products
Medsource Trenton LLC,13024 N Main Street,Trenton,30752,34.872,-85.509,Dade,Operational,Synthetic Minor,Surgical And Medical Equipment Manufacturing
CareFusion CMP 200,5175 South Royal Atlanta Drive,Tucker,30084,33.856,-84.178,Dekalb,Closed/Dismantled,Minor,Surgical Instruments Mfg.
KPR US LLC d/b/a Kendall Patient Recovery US LLC,1430 Marvin Griffin Road,Augusta,30906,33.397,-81.982,Richmond,Operational,Synthetic Minor,Surgical Healthcare Products
Ethicon Inc,655 Ethicon Circle,Cornelia,30531,34.511,-83.527,Habersham,Operational,Synthetic Minor,Suture Thread Mfg.
Procter & Gamble Manufacturing Co,3464 Mike Padgett Highway,Augusta,30906,33.391,-82.002,Richmond,Closed/Dismantled,Synthetic Minor,Synthetic Detergent Manufacturing Plant
Milliken & Co Kingsley Plant,2598 Washington Road,Thomson,30824,33.528,-82.505,Mcduffie,Operational,Synthetic Minor,Synthetic Fabrics
FIBERVISIONS INC,7101 Alcovy Road Ne,Covington,30014,33.612,-83.85,Newton,Operational,Title V,Synthetic Fiber Manufacturing Facility.
Neste Polyester Inc,4480 Frederick Drive,Atlanta,30336,33.766,-84.535,Fulton,Closed/Dismantled,Synthetic Minor,Synthetic Fiber Mfg
Mincey Marble Manufacturing Inc,4321 Browns Bridge Road,Gainesville,30504,34.272,-83.918,Hall,Closed/Dismantled,Title V,Synthetic Marble Mfg
Optima Chemical Group LLC,200 Willacoochee Hwy,Douglas,31535,31.487,-82.861,Coffee,Operational,Synthetic Minor,Synthetic Organic Chems
Southern Talc Co,Ga Hwy 52,Chatsworth,30705,34.766,-84.769,Murray,Closed/Dismantled,Synthetic Minor,Talc & Barite Processor
Cohutta Talc Co,Driveawer F,Chatsworth,30705,34.766,-84.769,Murray,Closed/Dismantled,Synthetic Minor,Talc And Barite Process
Matlack Inc Savannah Terminal,5530 Export Blvd,Garden City,31408,32.121,-81.173,Chatham,Planned,Minor,Tank Truck Cleaning
Ball Packaging LLC,106 Ball Drive,Rome,30161,28.012,-82.425,Floyd,Planned,Title V,Tapered Aluminum Cup Manufacturing
Sprint Atlanta Wireline Switch,1190 Allene Avenue SW,Atlanta,30319,33.723,-84.413,Fulton,Operational,Synthetic Minor,Telecommuncations Facility
AT&T,1085 Katie Kerr Drive,Decatur,30030,33.763,-84.276,Dekalb,Operational,Minor,Telecommunications
New Cingular Wireless PCS LLC dba AT&T Mobility,12515 Innovation Way,Alpharetta,30004,34.087,-84.276,Fulton,Operational,Synthetic Minor,Telecommunications Data Center
Savvis Communications Corporation - AT1,375 Riverside Parkway,Lithia Springs,30122,33.747,-84.582,Douglas,Closed/Dismantled,Synthetic Minor,Telecommunications Facility
ADC Da Tel,50 Industrial Drive,Chickamauga,30707,34.853,-85.259,Walker,Closed/Dismantled,Synthetic Minor,Telecommunications Mfg
AT&T Georgia,51 Peachtree Center Ave Ne,Atlanta,30303,33.756,-84.386,Fulton,Operational,Synthetic Minor,Telephone Communications
Evoque Data Center Solutions,375 Riverside Pkwy,Lithia Springs,30122,33.747,-84.582,Douglas,Operational,Minor,Telephone Communications Backup Generators
Dewtex Inc,1903 Clary Connector,Eastanollee,30538,34.52,-83.256,Stephens,Operational,Synthetic Minor,Textile Coating
TenCate Protective Fabrics,1683 Lawrence Road,Molena,30258,32.971,-84.49,Upson,Operational,Title V,Textile Dyeing And Finishing Operation
YATES BLEACHERY CO,503 Flintstone Road,Flintstone,30725,34.945,-85.343,Walker,Operational,Title V,Textile Dyeing&Finishing
Milliken & Company - Elm City Plant,1000 Elm Street,Lagrange,29304,33.025,-85.043,Troup,Closed/Dismantled,Title V,Textile Fabrics
Springs Global US Inc (Griffin Finishing Plant),349 Railroad Avenue,Griffin,30224,33.271,-84.284,Spalding,Closed/Dismantled,Title V,Textile Fabrics - Towels
Specialty Fabrics & Converting Inc,117 Corinth Road,Hogansville,30230,33.18,-84.912,Troup,Operational,Synthetic Minor,Textile Fabrics Manufacturing
Mount Vernon Mills,91 Fourth Street One Plaza Circle,Trion,30753,34.546,-85.31,Chattooga,Operational,Title V,Textile Finishing
KING AMERICA FINISHING INC,1351 Scarboro Hwy,Sylvania,30467,32.577,-81.715,Screven,Operational,Title V,Textile Finishing
Propex Furnishing Solutions Inc,95 East Jefferson Street,Hazlehurst,31539,31.869,-82.594,Jeff Davis,Operational,Minor,Textile Manufacturing
Patterson Manufacturi,Rt 3,Jefferson,30549,34.116,-83.572,Jackson,Closed/Dismantled,Minor,Textile Mfg
MILLIKEN & CO NEW HOLLAND PLT,1750 Jesse Jewell Pkwy,Gainesville,30501,34.307,-83.807,Hall,Operational,Title V,Textile Mill
Mount Vernon Mills Inc,2850 Gainesville Hwy,Alto,30510,34.466,-83.576,Banks,Operational,Synthetic Minor,Textile Operation
Milliken & Co Kex Plant,815 Leeman Street,Lagrange,30240,33.029,-85.035,Troup,Closed/Dismantled,Title V,Textile Plant
Milliken & Co Duncan,714 Stewart Road,Lagrange,30240,33.02,-84.942,Troup,Operational,Minor,Textile Processing
Rossville Development,555 Mcfarland Avenue,Rossville,30741,34.979,-85.29,Walker,Closed/Dismantled,Synthetic Minor,Textiles
Quality Finishers Inc,355 Old Dalton Road,Calhoun,30703,34.538,-84.934,Gordon,Closed/Dismantled,Synthetic Minor,The Facility Dyes Tufted Carpet For Residential Or Commerical Sale.
Prayon Inc,1610 Marvin Griffin Road,Augusta,30906,33.395,-81.992,Richmond,Operational,Title V,The Facility Manufactures Calcium Phosphate Salts And Sodium/Potassium Salts.
Introsul Inc,201 Kellwood Drive,Perry,31069,32.444,-83.746,Houston,Closed/Dismantled,Title V,The Facility Manufactures Cultured Marble Sinks Counter Tops And Panels.
Alps Manufacturing,6100 Wheaton Drive,Atlanta,30336,33.738,-84.579,Fulton,Operational,Synthetic Minor,The Facility Manufactures Fiberglass Pool Steps And Spa Tubs.
GERDAU AMERISTEEL US INC,384 Old Grassdale Road Ne,Cartersville,30120,34.25,-84.794,Bartow,Operational,Title V,The Facility Manufactures Steel Products.
YKK USA Inc Macon,4234 Ocmulgee East Blvd,Macon,31297,32.812,-83.563,Bibb,Operational,Synthetic Minor,The Facility Manufactures Textile Fasteners.
YKK National Manufacturing Center - Chestney,3340 Chestney Road,Macon,31217,32.817,-83.539,Bibb,Operational,Synthetic Minor,The Facility Manufactures Textile Fasteners.
Boral Bricks - Atlanta Plant,5472 Oakdale Road,Smyrna,31139,33.82,-84.499,Cobb,Closed/Dismantled,Title V,The Facility Produces Clay Brick.
Equity Group Georgia Division LLC,7220 Highway 19,Camilla,31730,31.231,-84.21,Mitchell,Operational,Minor,The Facility Slaughters And Processes Poultry At This Processing Plant.
